x,y
-1.938307112359583195e+00,1.014985176837891956e+01
-2.441669418364826427e+00,7.589537941984865199e+00
-2.249314828804326538e+00,9.796108999975631448e+00
-2.035959998479205169e+00,8.941457215541449344e+00
-2.717319873410025455e+00,8.521285193539489100e+00
-1.718165676009703269e+00,8.104898673403582166e+00
-1.636876986332072015e+00,9.197628133936673223e+00
-2.571876720325922072e+00,9.969428448699559908e+00
-4.633093347362557068e+00,8.488531106517561042e+00
-2.147802017544336195e+00,1.055232269466429074e+01
-3.189222344631240880e+00,9.246539825359324283e+00
-2.616227983007307856e+00,7.979043805778947451e+00
-3.301718361485450615e+00,8.899549686731422327e+00
-3.652535337274245286e-01,9.648205150516332651e+00
-6.434231119079936168e-01,9.488119049110109060e+00
-2.758161771531823625e+00,9.985857079152676619e+00
-1.695680405683080316e+00,7.783421811764366538e+00
-2.504084166410289303e+00,8.779698994823174729e+00
-3.208923131045335886e+00,9.228266038932543935e+00
-3.474121083632854656e+00,9.700337588196759953e+00
-3.560151655411938343e-01,8.246938565310271585e+00
-2.142599376955901747e+00,8.074406341870966841e+00
-2.660982718088333421e+00,9.602603334682898506e+00
-3.417221698573960964e+00,7.601982426863029829e+00
-1.686652710949561040e+00,7.793442478227299297e+00
-3.746148333930832131e+00,7.693829515114044781e+00
-1.426146379877473169e+00,1.006808818023322516e+01
-3.499733948183438415e+00,8.447988398595549953e+00
-4.059861054118883317e+00,9.082849103004349445e+00
-2.754585739055620763e+00,8.260549963840832177e+00
-2.176883611073158420e+00,8.265799591641767918e+00
-3.334694819845261726e+00,8.692900286545327759e+00
-3.660191200475052753e+00,9.389984146543993049e+00
-3.436128094630833019e+00,8.954760772136522107e+00
-2.980235928671072898e+00,9.246336065555958328e+00
-2.310137927479280151e+00,8.414069251039526520e+00
-1.761904017929488475e+00,9.624656393631786599e+00
-2.972615315865212438e+00,8.548556374628065058e+00
-1.043548854131196135e+00,8.788509827711786571e+00
-2.527710759045139977e+00,8.725627489278183546e+00
-2.778604457497308111e+00,9.731828383994283627e+00
-3.327418306286222816e+00,1.110667340388378221e+01
-9.299848075453587271e-01,9.781720857351229981e+00
-2.216125149754069046e+00,8.299934710171953611e+00
-2.151410262704466891e+00,9.575070654566555817e+00
-2.439395538062731461e+00,8.628972531336561502e+00
-3.870414260401169315e-01,1.004675138874946860e+01
-5.128942727142494107e+00,9.836188632573545476e+00
-2.422150554814578971e+00,8.715278777732454074e+00
-2.409546257965109017e+00,8.510810474082122212e+00
-3.761642483964835471e-01,7.062198328675819425e+00
-1.883530275287744082e+00,8.157128571782038762e+00
-1.861509084952057691e+00,1.053731598460634622e+01
-2.901305776184907703e+00,7.550771180066202959e+00
-2.395680277801502278e+00,9.676416802719367993e+00
-1.450773136203162395e+00,7.255546641775207029e+00
-1.770731043057339749e+00,9.185654409388291697e+00
-3.837383671951180908e+00,9.211147364067445054e+00
-3.292450915388987376e+00,8.692224611992646288e+00
-3.692456135718525267e+00,6.975053950438221406e+00
-1.962100241882712259e+00,8.812093475764427808e+00
5.696831854024875241e-01,1.013386103963289742e+01
-8.767863191211149321e-01,7.584144750237689081e+00
-3.038957826819788988e+00,9.527553561311677299e+00
-3.957281964550074527e+00,7.606822353821765859e+00
-2.125132174113443018e+00,8.981591380104228861e+00
-3.186119623358708797e+00,9.625962417039190200e+00
-1.346033870897790585e+00,9.024519189217908632e+00
-3.576818052435344342e+00,8.871906643177027263e+00
-1.006840570956722081e+00,9.088380908618097109e+00
-1.558773784866700041e+00,8.437382472535919220e+00
-2.484687448793807540e+00,9.512284419443771455e+00
-1.895030923009324964e+00,9.771793838245626418e+00
-2.186479062714660859e+00,8.187055184645998906e+00
-2.621525672743580060e+00,8.793316528665098275e+00
-2.444917603957287522e+00,7.936541350269015638e+00
-4.534340209710357783e+00,9.200740442967749289e+00
-2.949242109749734109e+00,9.145026705484413654e+00
-3.700501120255398568e+00,9.670839736832151701e+00
-8.642299095514665019e-01,8.765250088641943549e+00
-2.784249320204394085e+00,6.712364963462736256e+00
-1.863821673467602746e+00,1.038291768573066953e+01
-3.571501336778855062e+00,9.487878558833502396e+00
-2.267235351486716066e+00,7.101005883540523200e+00
-5.444724901363608982e-01,9.049549680170050792e+00
-2.545023662162701594e+00,1.057892978401232753e+01
-2.728869510890262085e+00,9.371398699710068669e+00
-3.615532597058778386e+00,7.818079504117650735e+00
-5.750464963121823203e+00,7.989898486864031923e+00
-3.490706274100701112e+00,9.476389602461592787e+00
-4.427968838351791447e+00,8.987772252749104851e+00
-2.530099217016898105e+00,9.131613511507103098e+00
-2.955712575119771479e+00,9.870684922521792970e+00
-4.024388685251302888e+00,1.038116039564284598e+01
-1.922340529252479779e+00,1.120474175400829964e+01
-3.348919465233526349e+00,8.414893482754299825e+00
-2.258704772706873420e+00,9.360734337695296503e+00
-3.355991341121155269e+00,7.499438903512457344e+00
-2.978672008987702124e+00,9.556846171784286526e+00
-2.981129488842183761e+00,1.010323672516568827e+01
-2.281737688448620904e+00,1.032142888248074897e+01
-9.860735457830929196e-01,9.553196171882980536e+00
-2.624845905440990723e+00,8.713182432609032801e+00
-3.338192633974822243e+00,8.454105088001352186e+00
-2.617957771509607845e+00,9.415997850297262772e+00
-2.581207744633084111e+00,1.001781902609034525e+01
-2.004210344072292926e+00,9.880041322368443346e+00
-3.062846928399932445e+00,7.816408235609473287e+00
-4.222332152143627226e+00,1.036815850236373393e+01
-2.994561170881853585e+00,9.096160267584643577e+00
-1.366374808537729635e+00,9.766219160885095008e+00
-2.411521524503918545e+00,8.241276344342855609e+00
5.717605853116448422e+00,8.454702007311967193e+00
-4.745983486994941991e+00,5.097574960861998683e+00
-2.098071855600167623e+00,-1.823830566361388961e+00
1.096767643878662879e+00,8.022456932181553313e+00
-3.248364449006713617e+00,3.835849226055570327e+00
5.167966397413913171e+00,9.299232170169650757e+00
2.421783382012823171e+00,8.315271385041649310e+00
3.287194740243224444e+00,7.380257024896076601e+00
2.876113907525465585e+00,7.812021633010133748e+00
3.114523438246405096e+00,8.175908584521762279e+00
1.836398481602204313e+00,7.581037796624162439e+00
-4.166321620037064299e+00,4.587029841298833510e+00
2.121588600908695277e+00,8.866172688544500247e+00
5.797823692065936285e+00,9.203199876908795929e+00
-3.191604625000421080e+00,5.528022019872306458e+00
5.110152585866359232e+00,9.425955515746503366e+00
4.477930275986978792e+00,7.320466618271400883e+00
-2.678362351697233912e+00,6.950472553167721390e-01
-3.854329350997065529e+00,4.237252938939739977e+00
-4.788923028625738709e+00,1.002065572905948221e+00
4.839074320113449623e+00,7.727251825412991160e+00
3.998562138118015419e+00,7.226530607717308818e+00
-4.026276722548151277e+00,5.642840111583591778e+00
-2.291724225766278877e+00,6.883964883606890517e+00
-2.539628227078766010e+00,1.062576366346680290e+00
-3.966730119213391692e+00,2.016287227684694372e+00
1.625229727253800327e+00,7.440693003427449881e+00
-3.035799515608590848e+00,1.283636423834790152e+00
7.024940301203903559e+00,8.234187081459369395e+00
1.996312814651123979e+00,8.250186167255908032e+00
4.913543842375618809e+00,8.385892552225993057e+00
4.692578645373077784e+00,8.893080051983078604e+00
-5.660760710704547449e+00,4.543251407704522293e+00
4.895723430487363359e+00,8.105732465129010578e+00
5.633173586981452985e+00,9.490086237598502450e+00
4.381980065665749713e+00,9.652200973505795645e+00
-2.475331870992251382e+00,-8.763265960304924551e-01
2.426706800172200751e+00,9.217500535770598802e+00
5.141845648957154680e+00,8.486422651350371993e+00
-4.432300775962537465e+00,6.021561702882496370e+00
2.580165386535156813e+00,7.693840201552958113e+00
3.749436227739253003e+00,4.923279135135784301e+00
-3.339028057515647685e+00,2.479757844182316484e-01
-3.705186296154457715e+00,2.637507091957573824e-01
-4.717138096371019884e+00,1.912262900852474967e+00
2.325548158443205615e+00,7.567490353675581538e+00
5.893876219604121225e+00,7.797500634215250415e+00
2.413768449658629578e+00,7.613068991346217729e+00
5.863462378747006376e+00,8.429481839476993699e+00
1.494688177592813583e+00,7.651990876275490017e+00
2.174805723633410626e+00,6.224898385278465618e+00
-4.507995073325581359e+00,4.254175972399475647e+00
-2.502360884402416552e+00,7.173647639246195640e-01
-6.228610803255376638e+00,5.299708458184856141e+00
-6.016808306572695386e+00,5.667108005146060279e+00
-3.333636703416924529e+00,3.573070006675482357e+00
1.690892241222151426e+00,8.683215178347239771e+00
4.227272382387695870e+00,7.808211264359231407e+00
1.985037852066260156e+00,6.505396109458477127e+00
-3.958210200826755454e+00,1.465050592541941477e+00
1.521430745143739882e+00,7.780954651601269312e+00
-3.445671679894293238e+00,5.440643789010897180e-01
6.416980134258225554e+00,8.234042647892072964e+00
2.542925557951889459e+00,6.386664133737966154e+00
-5.348761689452528501e+00,4.455857849063861842e+00
-4.262326982355467031e+00,-2.817579199305106918e-01
-5.951978098545125384e+00,1.373330783816688161e+00
-4.742553525204567855e+00,2.072470131575495422e+00
1.083845096090757520e+00,7.439534132629973762e+00
4.408100398176594936e+00,9.115077761479517093e+00
-3.772838764988752924e+00,6.580209237250256749e+00
-5.077984894250705317e+00,-8.324259667285762720e-01
-5.369522226133725873e+00,4.282802592999104263e+00
-4.208184638034820679e+00,2.031035428134419174e+00
-3.424376239489403950e+00,6.553630054106926117e+00
-4.473898311825916352e+00,-3.251676077482161809e-01
5.110417535482968177e+00,8.631514334884673900e+00
5.472559036564653923e+00,8.232456160958824043e+00
4.145846965511724491e+00,7.850340649857462161e+00
2.632122389926627726e+00,9.470090061548226856e+00
-3.455942233150764764e+00,7.213976590375034137e-01
-3.992952310892377454e+00,2.554035196415592068e+00
-1.740053013373738633e+00,1.869039329253825654e+00
-4.272671899043897881e+00,5.348613895406714391e+00
-4.269627801994048788e+00,4.371941213928805858e+00
2.679960899644292738e+00,8.343932160585394442e+00
-6.561135062995109735e+00,4.916558497183226351e+00
-4.166949736731587528e+00,7.701960673092282939e-01
-3.609273196710938159e+00,-4.412074688509382003e-01
-2.527692657797677711e-01,8.021975254552977219e+00
-3.692241830344542119e+00,2.450584356197460956e+00
3.045067055254520039e+00,6.561787722919983246e+00
-3.366214739655791544e+00,1.891184761480761978e+00
2.575585823779738881e+00,7.374751265198983496e+00
4.003879144510499088e+00,8.934819529569431040e+00
3.336989639339232649e+00,8.974790767938094049e+00
3.322647171606418759e+00,6.511968961792741872e+00
5.133755946636135548e+00,6.778409943730212994e+00
-1.666008351471423676e+00,5.207338144059702856e+00
5.734754033248172789e+00,7.452087341268820886e+00
2.794809173136393987e+00,8.841127326819385956e+00
5.359880955457050788e+00,8.447458370941308914e+00
-5.026207666120150463e+00,1.167726161148854302e-01
1.855548681650236897e+00,7.561404976332176453e+00
-4.448663900397370696e+00,5.795367148773271637e+00
-4.919745764409895195e+00,-2.913736849101469240e-01
-4.270690800211987437e+00,4.621911982396459395e-01
-3.844114639204563311e+00,6.466827996153417857e+00
1.671398141893821521e+00,8.044862440241193013e+00
-3.615879420006938627e+00,5.507151705402197450e+00
-3.606200251863145301e+00,6.067184629208928648e+00
2.329241543746119358e+00,8.346234940771848798e+00
-4.158942863874397489e+00,5.054306584703973648e+00
-5.179111289375730287e+00,5.987725815096799131e+00
-3.317171061327800707e+00,2.597043585936381627e-01
-4.662280566050909236e+00,5.939159764449840395e+00
-3.002237058035800210e+00,-1.004284588385944144e-01
5.607189632909285848e+00,7.320209260519718875e+00
-3.203813478604321308e+00,5.145024205943856899e+00
4.707606091446218777e+00,7.819354948481314516e+00
-3.596440126944465465e+00,8.733131617920316669e-01
-4.940279114238941283e+00,8.687243499075013586e-01
-4.434066065849568972e+00,1.665143893786545926e-01
-2.698926428668407596e+00,5.044076261580722864e+00
-5.631549579115420201e+00,3.732725837720882289e+00
-3.578881331782324704e+00,1.183039500588531023e+00
5.498540521553123561e+00,6.955989714758811004e+00
-5.078346129820018540e+00,4.400874940181543238e+00
-3.353628716335456339e+00,1.021466390736198493e+00
-4.194161314522105499e+00,-1.591708738480919205e-01
3.946294596449136272e+00,9.011492373326952077e+00
2.572354514500867939e+00,6.506017718178413567e+00
2.391185956203692342e+00,6.404831848139966866e+00
-3.895672474742454927e+00,5.187375570245415624e+00
-4.772201632259429616e+00,3.855194607516766681e+00
4.960046438668108237e+00,8.873817106621618933e+00
5.239056625101714992e+00,7.106811515074547003e+00
-5.310083571176708261e+00,4.380228332247601664e+00
5.729488851715066389e+00,7.759094405936139971e+00
3.276074230546338839e+00,8.683568499994589018e+00
-5.338736894842794456e+00,4.713627657870370413e+00
-3.431697936940117710e+00,4.173951918223685276e+00
1.656822387544426345e+00,7.565617797200156147e+00
-5.868081661015962069e+00,3.875553211221489658e+00
-4.468158185651386560e+00,3.984091285635926738e-03
2.856815833034375363e+00,8.462595495440607962e+00
-5.629190072395274136e+00,5.129912673366222364e+00
-5.312972672542784380e+00,5.249347357134908520e+00
-3.511374584107314512e+00,1.362190000951092772e+00
4.607369085675466991e+00,8.949744417859180956e+00
-4.132054100736740843e+00,2.576437635002869486e-01
-3.847139893196121374e+00,4.808927278218826373e+00
3.803371401096638849e+00,7.706893291847471517e+00
-2.470420366606844276e+00,1.669418193409661022e+00
-4.977798979205459773e+00,1.034013369242144709e+00
-4.285403503704809935e+00,2.658424783272396397e+00
5.603397380194452548e-01,8.250613307498955606e+00
-3.977755261459439584e+00,5.709314064440079717e-01
3.521623016621063584e+00,6.904021537598169722e+00
-3.700061309008233490e+00,6.218743447933703372e+00
-2.695224933819543534e+00,4.280084363361979172e+00
-4.263912905391895158e+00,6.280315365620449342e+00
3.666579155882047303e+00,8.030609645175003308e+00
4.357512320302635800e+00,9.024027508267057129e+00
3.032436559087094086e+00,8.085576080947681987e+00
-2.786472793352028354e+00,4.413803367731768290e+00
2.755472661319056105e+00,7.449303524649680597e+00
1.828600313385015719e+00,7.654079631616518498e+00
-5.260859956071811894e+00,5.327516602424252845e+00
-4.329702744691978467e+00,4.926260311610747289e-01
-4.132377197566847293e+00,6.905236594111195947e-01
4.692781743315758369e+00,5.527454007771854805e+00
-4.338133359109332510e+00,6.091371141848931359e-01
5.604206493021711921e+00,6.781047359003590458e+00
4.604499473673968168e+00,6.947167152651514854e+00
3.829540793430862511e+00,8.782136530987267875e+00
-3.528222240873218229e+00,-1.014996267250711792e-01
5.277169755998558642e+00,8.503241693014757629e+00
2.750597871748122536e+00,8.089906451421182254e+00
1.862753127569820810e+00,6.175821876796703691e+00
-4.643030767370808221e+00,5.570932733342011112e-01
-3.172668724547101249e+00,3.324467014103578144e+00
-5.176564342421293041e+00,4.015328110902429692e+00
-5.040131063785195487e+00,1.022777967419186140e+00
-3.125755525768720844e+00,-2.427320420566014825e-01
2.198052114460048667e+00,8.616499335434683715e+00
-3.279353290668903576e+00,2.586113246809701227e+00
-4.037990565100336049e+00,5.895995881567332120e+00
-3.772800323396486633e+00,2.124954582273010484e+00
1.415242080569841576e+00,7.026399693893115028e+00
2.576833798948889420e+00,6.914116543620711042e+00
-4.525429719472918499e+00,1.284308933332131364e+00
9.797114566304758743e-01,9.077046154008767687e+00
-4.273382806245780152e+00,1.765399159838064724e-01
-3.686351431822880276e+00,6.013067183955060901e-01
5.478833175839644909e+00,7.948917538047103548e+00
-2.780039847434301326e+00,4.179146337075547279e+00
5.598285872717364775e+00,9.469354502570277887e+00
5.008767563497748654e+00,7.692448802284312492e+00
4.104229099870652320e+00,7.534856302604174161e+00
-6.045182529691313533e+00,1.607084544586918184e+00
-4.185360539151719905e+00,1.438504742755819077e+00
-4.431276428153812397e+00,5.925877100193616798e+00
-3.853421308873493434e+00,6.038601755043984554e+00
-4.494215809079105561e+00,2.389974249594669864e+00
-4.000210773214263327e+00,4.613262951984381743e+00
4.373776357944758608e+00,7.578985068654700896e+00
1.503035298996235891e+00,8.210424591602262012e+00
4.367391070837542522e+00,7.255521389648339259e+00
1.608039891967520285e+00,8.337378690920949964e+00
-4.648120346573846540e+00,4.050640031743408365e+00
-3.006457110053891935e+00,2.312261763499594114e+00
4.858045856216781644e+00,8.109636766221733239e+00
-3.275018026795534887e+00,2.075762460306454393e+00
2.633019823338833998e+00,7.685997959196880558e+00
3.351294828934173964e+00,6.987432309598478497e+00
-4.126909149010691280e+00,4.808626988517739065e-01
3.513321521399113134e+00,7.449471141526005091e+00
1.636327073096623064e+00,6.296554469335903903e+00
-4.885044938579740759e+00,7.128421008460377184e-01
-3.338845785599425575e+00,2.279645434343224863e+00
-5.342121127901067190e+00,4.333128490980783454e+00
-4.772974301135846531e+00,5.441853671420966876e+00
-3.765681944769901257e+00,9.253838760644556016e-01
5.196792724470541636e+00,7.063942293441285436e+00
-4.200154262826716334e+00,2.142887155503113705e-01
2.447979308214586869e+00,9.244697320330635293e+00
-4.261172633478347294e+00,-7.598693936911149471e-02
-3.075625668377960142e+00,5.571988214295111597e+00
1.602700223784387923e+00,6.355957731034207470e+00
1.738507711767949715e+00,8.772251111957670489e+00
1.476182184586386503e+00,9.082306770436970211e+00
3.685339417233819859e+00,8.287291200656946799e+00
3.251667449066517168e+00,9.545037911585165347e+00
-5.924531919978365480e+00,6.105133353672632879e+00
-2.309474296199644172e+00,5.340626294591672707e-01
2.178134395377142152e+00,9.850663359866159041e+00
1.754538613290649973e+00,8.952484667289974496e+00
3.495614350194058861e+00,6.412838498191106851e+00
-3.851135652611973992e+00,3.504888289902620802e+00
4.724651509450707998e+00,8.052178384394778732e+00
-3.513664802758297512e+00,4.305277294815029743e-01
2.923960111306071141e+00,8.160124169048650344e+00
1.895105240303329275e+00,5.938316263992232891e+00
3.192702959820459263e+00,8.605085205657454495e+00
3.272919660392552998e+00,7.235797737004286745e+00
2.119804270333164986e+00,8.204672111742352669e+00
3.420913923799136835e+00,6.807847269377768740e+00
1.439824514244631537e+00,6.473853073866214558e+00
1.709025043603744631e+00,6.070627970422372677e+00
-3.314386931089176258e+00,4.715673690193040279e+00
-1.138932809277241720e+00,3.899099539066218645e-01
-4.084209463016958530e+00,6.751110444183419546e+00
-2.340438724032921414e+00,2.633258284202328880e-01
4.637873222174121679e+00,7.436840628283558630e+00
-4.747389390991058278e+00,2.174171062985859049e-01
6.029035212354216355e+00,8.193760956452498689e+00
-4.142080211879546781e+00,4.694777071157557602e-01
2.281562257335349564e+00,8.192455651706922026e+00
-3.935622405737962293e+00,1.692379905999152889e-01
-4.021524469417980363e+00,2.304834829290178355e+00
-3.242422065358461225e+00,4.354245914571680531e-01
-1.404060889897879250e+00,3.199567171942378607e+00
5.295140357936612752e+00,9.159528019036494939e+00
-4.049672262759627550e+00,1.718556760179836829e+00
2.661925287491650138e+00,8.084981480471133963e+00
4.775948055402992054e+00,7.000378644878817447e+00
4.500531050511951570e+00,8.704387854223547549e+00
-4.286975733020550017e+00,5.828458100347583049e+00
5.420691509226576166e+00,7.419969397322192961e+00
-4.335187541896091012e+00,1.744013235528120376e+00
3.390393712446697183e+00,6.721263543568904097e+00
-4.663917771274300961e+00,1.038660352192023240e+00
6.099391607132936599e+00,6.962537597060298289e+00
-4.372826424262258982e+00,-3.297816079920758980e-01
-3.246921132851091851e+00,4.196224455847119117e+00
-2.492759460539518912e+00,5.074791530631272973e-01
-4.125944393774162222e+00,5.206944907684356139e+00
4.207990319487087127e+00,7.609155579673549497e+00
-4.569754824285889860e+00,-3.924573831271485069e-01
4.522780776634336419e+00,7.647536051204165020e+00
-2.095693625658027415e+00,7.198929355187440038e-01
4.787306197307444222e+00,6.338271884273420476e+00
-4.992279691168882927e+00,6.430269762495361974e+00
1.550001489048671299e+00,8.432919315469950661e+00
-6.907812190978109612e+00,4.389473552128277944e+00
-4.297230253116117282e+00,6.483098851699931053e+00
-2.783552176822460034e+00,5.984097655169291485e+00
3.209707708814287130e+00,8.401009904973047782e+00
-3.689056614704152803e+00,5.340278492144621580e+00
3.714410298224393614e+00,7.899175030098662731e+00
-5.102757725736562833e+00,1.213412791203360541e+00
2.439024496270943754e+00,7.245499718268484379e+00
2.357954428502230027e+00,9.740252506210033800e+00
4.774879866002796902e+00,1.015743258865899179e+01
-2.162205607801875207e+00,1.008425599966532804e+00
2.056504871192965656e+00,9.862343258421386594e+00
-2.043479615621039969e+00,-1.249631219102696811e+00
4.289884237728266214e+00,8.368384346111843897e+00
2.538542395067049817e+00,1.001040207045667962e+01
2.828266680706111202e+00,7.249514636821610125e+00
5.652752106808097921e+00,8.098821817448449423e+00
-5.474219403735824052e+00,3.296936030231057302e+00
4.261884619796854956e+00,9.343634423292037638e+00
-1.870772231301804478e+00,5.749804571471884174e+00
5.378262899840731137e+00,7.655894668956846338e+00
-3.102287904745771208e+00,1.246742636352607958e-01
-5.281157625181745807e+00,4.701919406506837262e+00
-4.420266321807361010e+00,2.026371330812766214e+00
4.261034256370071382e+00,9.168109935191283810e+00
2.821546192646350981e+00,1.023390822876961437e+01
-3.584490880428443660e+00,5.437572659344361625e+00
6.088458475472235065e+00,6.850946055563575499e+00
2.828244553309326115e+00,7.408912504514280073e+00
4.673991627499579415e+00,7.019254881388858003e+00
-4.692969403091704628e+00,-4.915271533979765906e-01
6.491861296951165095e+00,7.425474622943783132e+00
-4.294691896286155774e+00,2.403999512875082623e+00
2.609957691378798739e+00,9.672349904510713969e+00
3.182773523895480849e+00,8.206078089768261918e+00
2.157971322469977249e+00,6.682256843711556371e+00
-2.320480592398670439e+00,3.974893850566911802e-01
3.577920670828448113e+00,6.995805994838603326e+00
1.294156005289172295e+00,8.481355837988285629e+00
2.560698034743173590e+00,9.253749275178511979e+00
-4.639943633551173896e+00,4.760419678789678422e+00
5.104904323662807109e+00,9.666085934548915404e+00
5.576451828664300336e+00,7.552663717621629580e+00
1.730736590964008892e+00,8.026487748328090532e+00
2.681193100285153008e+00,8.233242936103858156e+00
-4.948567616183118467e+00,1.047567602907029549e+00
-2.604431141736685884e+00,3.956955552473748305e+00
4.677447345987605587e+00,7.811364100682570033e+00
2.769842217870066570e+00,7.993176738003009874e+00
-4.632633839158202704e+00,5.697058029150300129e+00
4.130183784762893495e+00,8.167499370794891078e+00
-4.629396102312771433e+00,3.711328162426071664e+00
-2.747848705786420709e+00,6.664304231975361148e+00
2.156847963151419911e+00,8.600631008374989506e+00
6.398187879337920769e+00,8.008103712428447096e+00
-2.746812577266314115e+00,4.877532310254074410e+00
-3.191818680262489050e+00,3.157266744983132423e+00
-4.383423122931512594e+00,1.101431389792506543e-01
1.963518692609957483e+00,8.702521031060776124e+00
-4.308604238637378181e+00,5.265230281663191292e-02
2.610706487188139580e+00,6.906274459257041975e+00
4.933961338010454334e+00,5.422578219127211163e+00
2.390306585597121725e+00,8.461197157405679903e+00
-4.555123029255298661e+00,2.173263644541766126e+00
2.370611699827694707e+00,8.566610648194695088e+00
5.990627950375206900e+00,6.297631958773610705e+00
-3.699319584977091679e+00,2.219318883968628864e+00
4.353806770362983691e+00,7.577240064789289242e+00
4.172020820798350904e+00,8.451488012081792789e+00
2.229256745753251057e+00,5.962550957451624889e+00
4.886523257153939426e+00,8.979418046466122405e+00
5.929111954127227690e+00,9.247240937246562709e+00
-4.516050652898071505e+00,3.772461539474910364e+00
3.809048705078517560e+00,1.069123541883384121e+01
4.797581478889657802e+00,7.229409474691705029e+00
-3.268776516970840262e+00,6.475804158620892537e+00
-2.636776611433939710e+00,1.039929811670934789e+00
3.835983868631502425e+00,6.221691015821657622e+00
-4.003427153301419850e+00,5.418639946664254303e+00
-4.072389927920061048e+00,5.195084373825936019e+00
-2.903150793854713640e+00,4.577511442272674813e+00
3.343666439232472865e+00,8.991753561856741683e+00
-4.177282867324648485e+00,1.163225038087672081e+00
3.803682401231325727e+00,8.314856728678456932e+00
2.015317667424841197e+00,8.651298124135715639e+00
-4.497417687047919443e+00,4.282931490750324421e+00
3.398928974183882179e+00,6.718469454890200865e+00
-6.447919369617190810e+00,4.621869240508461374e+00
-5.101497807956108410e+00,6.730879139356187757e+00
-4.281107912813419070e+00,-5.361022962124746272e-01
2.583810575117755359e+00,7.455540398772054544e+00
1.825707585434687807e+00,6.825124244251460581e+00
5.252408304288289642e+00,9.878005507457260137e+00
1.012909737656494613e+00,8.075831324715521120e+00
4.492987476173757599e+00,8.403274816957143400e+00
5.553819097673361682e+00,8.162971927064129218e+00
-4.880385626309111657e+00,5.419064711555376945e+00
7.410994807860420419e-01,7.626100054373312176e+00
-4.443643830547043372e+00,8.278167134440403974e-01
4.905840561888909157e+00,6.221132475822520824e+00
6.419427726840478243e+00,9.821641166586571714e+00
5.217281170611618002e+00,7.033054583152972050e+00
2.830896222117832650e+00,7.460009155266360992e+00
4.276739289920486797e+00,9.798386159088197545e+00
5.131683293474905483e+00,9.602152144009490797e+00
-2.282269950339764542e+00,5.418732071139906736e-01
-4.410920422291722431e+00,1.844923114338400172e+00
2.843960803276038618e+00,9.311127096007357551e+00
-2.755358227032174590e+00,1.813921435563938367e+00
3.348908386751450195e+00,7.745106336690981585e+00
4.753005710776531778e+00,7.549936113206069166e+00
5.050288148956691536e+00,8.287540919801594796e+00
-3.862404703081929735e+00,5.331245482963341331e+00
3.777922181021605041e+00,8.643155381247048297e+00
-4.817080246828846946e+00,1.192307698818918960e+00
5.418737728765288253e+00,9.462863487836786547e+00
2.910500608818264556e+00,7.838955200011553437e+00
-5.414945818757320062e+00,3.538226942271848197e-01
3.499783799420980834e+00,7.141827026861236050e+00
-3.496014542179262108e+00,3.385391306013738166e+00
4.341334713213922392e+00,7.241070758989367917e+00
3.244367342569327128e+00,6.360709767750442722e+00
2.317844606114917827e+00,8.199908749512804462e+00
-2.950603450656745341e+00,5.835256814799814062e-01
4.544097536579708496e+00,8.799528642323743099e+00
-4.956615213127993691e+00,6.686221089278964413e+00
6.232460680443733914e+00,6.600515431872330474e+00
2.273106811653100578e+00,7.691584749636483309e+00
-4.006301493591531759e+00,4.328321273162764271e+00
3.384887953507775382e+00,7.090881753170651614e+00
3.696845978791476472e+00,9.163220354513629928e+00
-5.493541554989170628e+00,5.237420727841351820e+00
-5.123732426454071565e+00,4.102375339177358748e-01
3.666034612652861568e+00,7.389163656308163297e+00
-4.592789622796247251e+00,1.332802353443546250e-01
-4.200719252275229465e+00,5.673556517397773113e-01
-4.551769518606382903e+00,3.842006400862428173e+00
-2.902294736415619525e+00,4.466725981663137723e+00
3.295771981665369221e+00,8.740441755562933679e+00
9.422973641725524985e-01,9.476906966467536719e+00
5.524041263030542659e+00,6.012673438697405004e+00
-3.381826972974852907e+00,5.985099823857053636e+00
4.497158462082889052e+00,7.357496571418345788e+00
5.693235413107162302e+00,7.634687571065594369e+00
-5.860458856716731724e+00,5.046727693567629736e-01
-2.402957395975499288e+00,5.757456080987019220e+00
-3.387049924626099884e+00,6.410106014560515320e+00
4.489993283173620675e+00,9.041653912153755357e+00
4.080161335555127167e+00,7.558280462260434263e+00
3.976380330843471977e+00,6.255774324007568943e+00
2.666191763673975146e-01,9.194224558598071084e+00
-3.688989210366080407e+00,1.073143593812935226e+00
2.926734370203756708e+00,6.968360684411075034e+00
-3.883440060264631288e+00,-8.538058715077061489e-01
-4.507307289584221444e+00,8.687601793357151436e-01
-3.966356685673310789e+00,2.618569219516061697e+00
-3.992084995651420609e+00,-4.764369352581354633e-02
-4.019106391620061558e+00,1.628368036303783573e+00
2.656857728429900867e+00,8.178249660070674665e+00
2.697926417780855068e+00,7.068666365164524734e+00
2.152688378148541748e+00,8.285487121091421159e+00
2.799038505780163444e+00,8.552597628029829480e+00
3.378136001905824415e+00,7.632087736061771821e+00
-2.722827269562754005e+00,4.534375524764914012e+00
-4.098618962631116247e+00,3.510248069017940509e+00
2.356115692584182852e+00,8.730710135869024668e+00
6.000069092055987596e+00,7.225970774077498326e+00
7.700145212806686068e-01,8.322653043440073617e+00
-2.930514169879857356e+00,4.724521778127282801e+00
3.953180459408299985e+00,1.003360888239326343e+01
1.772916779884793570e+00,8.592051227297888616e+00
